date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:51:41	2890/2890	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2021:49:46%20GMT	https://html.digiboard.codebasket.xyz/card-declined.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/card-declined.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:41	6114/6114	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2021:49:40%20GMT	https://html.digiboard.codebasket.xyz/promotion.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/promotion.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:42	2897/2897	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2021:49:28%20GMT	https://html.digiboard.codebasket.xyz/subscription-confirm.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/subscription-confirm.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:42	2848/2848	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2021:49:18%20GMT	https://html.digiboard.codebasket.xyz/welcome-mail.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/welcome-mail.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:42	2820/2820	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2022:16:54%20GMT	https://html.digiboard.codebasket.xyz/reset-password-mail.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/reset-password-mail.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:43	70945/70945	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/invoices.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/invoices.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:43	71137/71137	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/contact.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/contact.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:43	4756/4756	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:30:12%20GMT	https://html.digiboard.codebasket.xyz/login-3.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/login-3.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:44	4530/4530	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:50:24%20GMT	https://html.digiboard.codebasket.xyz/registration.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/registration.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:44	3103/3103	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2017:15:02%20GMT	https://html.digiboard.codebasket.xyz/update-password.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/update-password.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:45	4694/4694	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:30:56%20GMT	https://html.digiboard.codebasket.xyz/login-status.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/login-status.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:45	2787/2787	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Sep%202023%2022:01:46%20GMT	https://html.digiboard.codebasket.xyz/account-deactivated.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/account-deactivated.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:45	2779/2779	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2017:16:38%20GMT	https://html.digiboard.codebasket.xyz/welcome.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/welcome.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:46	2942/2942	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2014:54:02%20GMT	https://html.digiboard.codebasket.xyz/email-verify.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/email-verify.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:46	3928/3928	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2017:13:22%20GMT	https://html.digiboard.codebasket.xyz/two-factor.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/two-factor.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:46	24066/24066	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:32:58%20GMT	https://html.digiboard.codebasket.xyz/multi-step-signup.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/multi-step-signup.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:47	2224/2224	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:09:18%20GMT	https://html.digiboard.codebasket.xyz/error-400.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/error-400.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:47	2229/2229	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:09:40%20GMT	https://html.digiboard.codebasket.xyz/error-403.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/error-403.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:47	2227/2227	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:10:10%20GMT	https://html.digiboard.codebasket.xyz/error-404.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/error-404.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:48	2228/2228	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:18:26%20GMT	https://html.digiboard.codebasket.xyz/error-408.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/error-408.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:48	2288/2288	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:20:30%20GMT	https://html.digiboard.codebasket.xyz/error-500.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/error-500.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:48	2232/2232	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:20:50%20GMT	https://html.digiboard.codebasket.xyz/error-503.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/error-503.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:49	2228/2228	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:21:10%20GMT	https://html.digiboard.codebasket.xyz/error-504.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/error-504.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:49	2160/2160	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Sep%202023%2022:27:10%20GMT	https://html.digiboard.codebasket.xyz/coming-soon.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/coming-soon.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:49	2926/2926	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Sep%202023%2022:26:30%20GMT	https://html.digiboard.codebasket.xyz/coming-soon-2.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/coming-soon-2.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:50	15904/15904	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:37:28%20GMT	https://html.digiboard.codebasket.xyz/pricing-table.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/pricing-table.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:50	5862/5862	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:37:08%20GMT	https://html.digiboard.codebasket.xyz/pricing-table-2.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/pricing-table-2.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:50	2308/2308	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2017:14:26%20GMT	https://html.digiboard.codebasket.xyz/under-construction.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/under-construction.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:51	79450/79450	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/utility.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/utility.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:51	65672/65672	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/sweet-alert.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/sweet-alert.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:52	76413/76413	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/nestable-list.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/nestable-list.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:52	93105/93105	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/animation.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/animation.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:52	78179/78179	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/swiper-slider.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/swiper-slider.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:53	105946/105946	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/form.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/form.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:53	186473/186473	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/table.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/table.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:53	66752/66752	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/charts.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/charts.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:54	99759/99759	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/icon.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/icon.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:54	63615/63615	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/map.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/map.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:54	284004/284004	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/file-manager.html	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/file-manager.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:56	503168/503168	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2026%20Dec%202022%2018:51:48%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/apexcharts.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/apexcharts.js	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:56	87924/87924	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2027%20Dec%202022%2022:04:38%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/jquery.dataTables.min.js	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:57	53324/53324	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2031%20Jul%202020%2009:57:10%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/moment.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/moment.min.js	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:57	66305/66305	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Jan%202023%2018:19:14%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/daterangepicker.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/daterangepicker.js	(from https://html.digiboard.codebasket.xyz/index.html)
19:51:58	10817/10817	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Mar%202023%2016:58:34%20GMT	https://html.digiboard.codebasket.xyz/assets/js/dashboard.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/js/dashboard.js	(from https://html.digiboard.codebasket.xyz/index.html)
19:54:28	709/709	---M--	200	added ('OK')	image/png	etag:%2211a0cce-2c5-6097aa341bef8%22	https://www.datatables.net/examples/resources/details_open.png	C:/My%20Web%20Sites/login2/www.datatables.net/examples/resources/details_open.png	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/jquery.dataTables.min.css)
19:54:28	686/686	---M--	200	added ('OK')	image/png	etag:%2211a0ccd-2ae-6097aa341bef8%22	https://www.datatables.net/examples/resources/details_close.png	C:/My%20Web%20Sites/login2/www.datatables.net/examples/resources/details_close.png	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/jquery.dataTables.min.css)
19:54:30	504943/504943	---M-Z	200	added ('OK')	text/css	date:Tue,%2031%20Jan%202023%2000:05:04%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css	(from https://html.digiboard.codebasket.xyz/login-2.html)
19:54:31	1316/1316	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Dec%202022%2018:31:48%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/images/sort_both.png	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/images/sort_both.png	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/jquery.dataTables.min.css)
19:54:31	1300/1300	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Dec%202022%2018:17:54%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/images/sort_asc.png	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/images/sort_asc.png	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/jquery.dataTables.min.css)
19:54:31	1298/1298	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Dec%202022%2018:18:32%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/images/sort_desc.png	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/images/sort_desc.png	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/jquery.dataTables.min.css)
19:54:32	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2012:54:32%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/images/sort_asc_disabled.png	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/images/sort_asc_disabled.png	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/jquery.dataTables.min.css)
19:54:32	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2012:54:32%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/images/sort_desc_disabled.png	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/images/sort_desc_disabled.png	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/jquery.dataTables.min.css)
19:54:32	3351/3351	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Apr%202018%2023:22:10%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/owl.carousel.min.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/owl.carousel.min.css	(from https://html.digiboard.codebasket.xyz/chat.html)
19:54:33	25505/25505	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202023%2018:23:14%20GMT	https://html.digiboard.codebasket.xyz/assets/images/avatar-big.jpg	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/images/avatar-big.jpg	(from https://html.digiboard.codebasket.xyz/chat.html)
19:54:34	30801/30801	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Aug%202022%2011:22:12%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/jquery-ui.min.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/jquery-ui.min.css	(from https://html.digiboard.codebasket.xyz/task.html)
19:54:35	15091/15091	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jan%202023%2017:11:42%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/select2.min.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/select2.min.css	(from https://html.digiboard.codebasket.xyz/task.html)
19:54:36	72006/72006	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2020:51:28%20GMT	https://html.digiboard.codebasket.xyz/assets/images/product-img-1.jpg	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/images/product-img-1.jpg	(from https://html.digiboard.codebasket.xyz/task.html)
19:54:36	255084/255084	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202022%2019:50:48%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/jquery-ui.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/jquery-ui.min.js	(from https://html.digiboard.codebasket.xyz/task.html)
19:54:37	73351/73351	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jan%202023%2017:27:42%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/select2.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/select2.min.js	(from https://html.digiboard.codebasket.xyz/task.html)
19:54:37	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Apr%202018%2023:22:10%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/owl.carousel.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/owl.carousel.min.js	(from https://html.digiboard.codebasket.xyz/chat.html)
19:54:38	1006846/1006846	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Dec%202022%2019:38:30%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/ckeditor.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/ckeditor.js	(from https://html.digiboard.codebasket.xyz/task.html)
19:54:38	2788/2788	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Mar%202023%2017:33:46%20GMT	https://html.digiboard.codebasket.xyz/assets/js/select2-init.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/js/select2-init.js	(from https://html.digiboard.codebasket.xyz/task.html)
19:54:38	2588/2588	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Jan%202023%2023:14:06%20GMT	https://html.digiboard.codebasket.xyz/assets/images/logo-big.png	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/images/logo-big.png	(from https://html.digiboard.codebasket.xyz/edit-profile.html)
19:54:46	36985/36985	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2023%20Jan%202023%2016:47:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/html2canvas.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/html2canvas.min.js	(from https://html.digiboard.codebasket.xyz/all-customer.html)
19:54:47	3198/3198	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2023%20Jan%202023%2016:47:44%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/jquery.table2excel.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/jquery.table2excel.min.js	(from https://html.digiboard.codebasket.xyz/all-customer.html)
19:54:47	1557/1557	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2023%20Jan%202023%2016:50:10%20GMT	https://html.digiboard.codebasket.xyz/assets/js/order-list.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/js/order-list.js	(from https://html.digiboard.codebasket.xyz/all-customer.html)
19:54:48	4165/4165	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Feb%202023%2022:41:46%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/jquery.uploader.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/jquery.uploader.css	(from https://html.digiboard.codebasket.xyz/add-product.html)
19:54:48	3656/3656	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202017%2001:52:12%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/bootstrap-material-datetimepicker.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/bootstrap-material-datetimepicker.css	(from https://html.digiboard.codebasket.xyz/add-product.html)
19:54:49	569/569	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jan%202023%2018:54:24%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/material-icon.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/material-icon.css	(from https://html.digiboard.codebasket.xyz/add-product.html)
19:54:49	11463/11463	---M-Z	200	added ('OK')	text/css	date:Sat,%2021%20Jan%202023%2018:29:00%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/selectize.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/selectize.css	(from https://html.digiboard.codebasket.xyz/add-product.html)
19:54:49	8184/8184	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jan%202023%2020:37:04%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/jquery.uploader.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/jquery.uploader.min.js	(from https://html.digiboard.codebasket.xyz/add-product.html)
19:54:50	57964/57964	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jan%202023%2023:17:52%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/bootstrap-material-datetimepicker.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/bootstrap-material-datetimepicker.js	(from https://html.digiboard.codebasket.xyz/add-product.html)
19:54:50	56535/56535	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Jan%202023%2001:42:30%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/selectize.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/selectize.min.js	(from https://html.digiboard.codebasket.xyz/add-product.html)
19:54:51	7960/7960	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2020:44:16%20GMT	https://html.digiboard.codebasket.xyz/assets/js/add-product.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/js/add-product.js	(from https://html.digiboard.codebasket.xyz/add-product.html)
19:54:51	549/549	---M-Z	200	added ('OK')	text/css	date:Tue,%2031%20Jan%202023%2000:05:04%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/sharp-solid.min.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/sharp-solid.min.css	(from https://html.digiboard.codebasket.xyz/all-product.html)
19:54:52	58314/58314	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2020:54:18%20GMT	https://html.digiboard.codebasket.xyz/assets/images/product-img-4.jpg	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/images/product-img-4.jpg	(from https://html.digiboard.codebasket.xyz/all-product.html)
19:54:53	44396/44396	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2020:53:48%20GMT	https://html.digiboard.codebasket.xyz/assets/images/product-img-3.jpg	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/images/product-img-3.jpg	(from https://html.digiboard.codebasket.xyz/all-product.html)
19:54:54	724/724	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Jan%202023%2021:25:52%20GMT	https://html.digiboard.codebasket.xyz/assets/images/image.png	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/images/image.png	(from https://html.digiboard.codebasket.xyz/category.html)
19:54:54	3099/3099	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2022%20Jan%202023%2022:12:42%20GMT	https://html.digiboard.codebasket.xyz/assets/js/category.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/js/category.js	(from https://html.digiboard.codebasket.xyz/category.html)
19:54:54	14357/14357	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2015:47:44%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/fullCalendar/main.min.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/fullCalendar/main.min.css	(from https://html.digiboard.codebasket.xyz/calendar.html)
19:54:55	1004/1004	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2015:59:18%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/fullCalendar/daygrid.min.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/fullCalendar/daygrid.min.css	(from https://html.digiboard.codebasket.xyz/calendar.html)
19:54:55	3377/3377	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2016:00:20%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/fullCalendar/timegrid.min.css	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/css/fullCalendar/timegrid.min.css	(from https://html.digiboard.codebasket.xyz/calendar.html)
19:54:56	126428/126428	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Feb%202023%2016:01:50%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/fullCalendar/main.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/fullCalendar/main.min.js	(from https://html.digiboard.codebasket.xyz/calendar.html)
19:54:56	35983/35983	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Feb%202023%2016:03:16%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/fullCalendar/interaction.min.js	C:/My%20Web%20Sites/login2/html.digiboard.codebasket.xyz/assets/vendor/js/fullCalendar/interaction.min.js	(from https://html.digiboard.codebasket.xyz/calendar.html)
