date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:53	2890/2890	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2021:49:46%20GMT	https://html.digiboard.codebasket.xyz/card-declined.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/card-declined.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:53	6114/6114	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2021:49:40%20GMT	https://html.digiboard.codebasket.xyz/promotion.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/promotion.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:54	2897/2897	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2021:49:28%20GMT	https://html.digiboard.codebasket.xyz/subscription-confirm.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/subscription-confirm.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:54	2848/2848	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2021:49:18%20GMT	https://html.digiboard.codebasket.xyz/welcome-mail.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/welcome-mail.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:54	2820/2820	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2022:16:54%20GMT	https://html.digiboard.codebasket.xyz/reset-password-mail.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/reset-password-mail.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:55	70945/70945	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/invoices.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/invoices.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:55	71137/71137	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/contact.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/contact.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:55	3872/3872	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:28:46%20GMT	https://html.digiboard.codebasket.xyz/login-2.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/login-2.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:55	4756/4756	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:30:12%20GMT	https://html.digiboard.codebasket.xyz/login-3.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/login-3.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:56	4530/4530	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:50:24%20GMT	https://html.digiboard.codebasket.xyz/registration.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/registration.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:56	4383/4383	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:49:10%20GMT	https://html.digiboard.codebasket.xyz/registration-2.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/registration-2.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:56	3103/3103	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2017:15:02%20GMT	https://html.digiboard.codebasket.xyz/update-password.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/update-password.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:57	4694/4694	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:30:56%20GMT	https://html.digiboard.codebasket.xyz/login-status.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/login-status.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:57	2787/2787	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Sep%202023%2022:01:46%20GMT	https://html.digiboard.codebasket.xyz/account-deactivated.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/account-deactivated.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:57	2779/2779	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2017:16:38%20GMT	https://html.digiboard.codebasket.xyz/welcome.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/welcome.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:58	2942/2942	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2014:54:02%20GMT	https://html.digiboard.codebasket.xyz/email-verify.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/email-verify.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:58	3928/3928	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2017:13:22%20GMT	https://html.digiboard.codebasket.xyz/two-factor.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/two-factor.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:58	24066/24066	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:32:58%20GMT	https://html.digiboard.codebasket.xyz/multi-step-signup.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/multi-step-signup.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:58	2224/2224	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:09:18%20GMT	https://html.digiboard.codebasket.xyz/error-400.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/error-400.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:59	2229/2229	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:09:40%20GMT	https://html.digiboard.codebasket.xyz/error-403.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/error-403.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:59	2227/2227	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:10:10%20GMT	https://html.digiboard.codebasket.xyz/error-404.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/error-404.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:21:59	2228/2228	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:18:26%20GMT	https://html.digiboard.codebasket.xyz/error-408.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/error-408.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:00	2288/2288	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:20:30%20GMT	https://html.digiboard.codebasket.xyz/error-500.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/error-500.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:00	2232/2232	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:20:50%20GMT	https://html.digiboard.codebasket.xyz/error-503.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/error-503.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:00	2228/2228	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:21:10%20GMT	https://html.digiboard.codebasket.xyz/error-504.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/error-504.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:00	2160/2160	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Sep%202023%2022:27:10%20GMT	https://html.digiboard.codebasket.xyz/coming-soon.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/coming-soon.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:01	2926/2926	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Sep%202023%2022:26:30%20GMT	https://html.digiboard.codebasket.xyz/coming-soon-2.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/coming-soon-2.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:01	15904/15904	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:37:28%20GMT	https://html.digiboard.codebasket.xyz/pricing-table.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/pricing-table.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:01	5862/5862	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2015:37:08%20GMT	https://html.digiboard.codebasket.xyz/pricing-table-2.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/pricing-table-2.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:02	2308/2308	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2017:14:26%20GMT	https://html.digiboard.codebasket.xyz/under-construction.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/under-construction.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:02	79450/79450	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/utility.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/utility.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:02	65672/65672	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/sweet-alert.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/sweet-alert.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:03	76413/76413	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/nestable-list.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/nestable-list.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:06	78179/78179	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/swiper-slider.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/swiper-slider.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:07	105946/105946	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/form.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/form.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:07	186473/186473	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/table.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/table.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:07	66752/66752	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/charts.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/charts.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:08	99759/99759	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/icon.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/icon.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:08	63615/63615	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/map.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/map.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:09	284004/284004	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/file-manager.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/file-manager.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:10	503168/503168	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2026%20Dec%202022%2018:51:48%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/apexcharts.js	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/js/apexcharts.js	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:11	87924/87924	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2027%20Dec%202022%2022:04:38%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/js/jquery.dataTables.min.js	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:11	53324/53324	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2031%20Jul%202020%2009:57:10%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/moment.min.js	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/js/moment.min.js	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:12	66305/66305	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Jan%202023%2018:19:14%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/js/daterangepicker.js	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/js/daterangepicker.js	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:12	10817/10817	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Mar%202023%2016:58:34%20GMT	https://html.digiboard.codebasket.xyz/assets/js/dashboard.js	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/js/dashboard.js	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:12	93105/93105	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2022:22:48%20GMT	https://html.digiboard.codebasket.xyz/animation.html	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/animation.html	(from https://html.digiboard.codebasket.xyz/index.html)
19:22:16	504943/504943	---M-Z	200	added ('OK')	text/css	date:Tue,%2031%20Jan%202023%2000:05:04%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css	(from https://html.digiboard.codebasket.xyz/login.html)
19:22:17	109100/109100	---M--	200	added ('OK')	font/woff2	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-brands-400.woff2	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:18	189268/189268	---M--	200	added ('OK')	font/ttf	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-brands-400.ttf	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:18	436564/436564	---M--	200	added ('OK')	font/woff2	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-duotone-900.woff2	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:19	432524/432524	---M--	200	added ('OK')	font/woff2	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-light-300.woff2	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-light-300.woff2	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:20	1121416/1121416	---M--	200	added ('OK')	font/ttf	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-light-300.ttf	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-light-300.ttf	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:20	392560/392560	---M--	200	added ('OK')	font/woff2	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-regular-400.woff2	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:21	1017680/1017680	---M--	200	added ('OK')	font/ttf	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-regular-400.ttf	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:21	320532/320532	---M--	200	added ('OK')	font/woff2	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-solid-900.woff2	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:21	1235592/1235592	---M--	200	added ('OK')	font/ttf	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-duotone-900.ttf	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:21	887796/887796	---M--	200	added ('OK')	font/ttf	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-solid-900.ttf	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:22	4552/4552	---M--	200	added ('OK')	font/woff2	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-v4compatibility.woff2	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:22	10172/10172	---M--	200	added ('OK')	font/ttf	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-v4compatibility.ttf	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:22	471136/471136	---M--	200	added ('OK')	font/woff2	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-thin-100.woff2	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-thin-100.woff2	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
19:22:24	1232948/1232948	---M--	200	added ('OK')	font/ttf	date:Tue,%2031%20Jan%202023%2000:05:06%20GMT	https://html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-thin-100.ttf	C:/My%20Web%20Sites/loginfake/html.digiboard.codebasket.xyz/assets/vendor/webfonts/fa-thin-100.ttf	(from https://html.digiboard.codebasket.xyz/assets/vendor/css/all.min.css)
